Length (major axis),Width (minor axis),Thickness (depth),Area,Perimeter,Roundness,Solidity,Compactness,Aspect Ratio,Eccentricity,Extent,Convex hull(convex area),MAMRA,REGULAR,SANORA
-1.0,0.7930086042241664,0.9111311622407992,0.28639557931407295,0.2635294974302692,-1.0,0.9327788009428555,0.02587208002352978,-1.0,-1.0,0.6850510802156751,0.28837016164911755,0.0,0.0,1.0
-1.0,0.7717214636169776,0.9135771644931217,0.2827016637635894,0.2572481402197253,-1.0,0.930372033855571,0.023140156571660353,-1.0,-1.0,0.6496177879787679,0.28487023580008897,0.0,0.0,1.0
-1.0,0.4979154866862867,0.43912300349571426,0.11195266983001982,0.1275440605078946,-1.0,0.9360394609848446,0.02139043801634713,-1.0,-1.0,0.7606979446441855,0.11139848732018388,0.0,0.0,1.0
-1.0,0.5434954544907471,0.4788862851520069,0.12674635113220012,0.14248769651605678,-1.0,0.9292769020558889,0.023292767828942462,-1.0,-1.0,0.7322071647075872,0.12676256858964852,0.0,0.0,1.0
-1.0,0.5621071948874423,0.48986155574872275,0.13337738002282418,0.14754624259309415,-1.0,0.933522850234064,0.022738908880758135,-1.0,-1.0,0.7381133307159091,0.13324039744920657,0.0,0.0,1.0
-1.0,0.5835475325365862,0.5132555288530489,0.14184635713856686,0.15203358292768596,-1.0,0.9287371466774283,0.020408110379436406,-1.0,-1.0,0.7398098276003187,0.14211478570369268,0.0,0.0,1.0
0.4144782797216258,0.6238138358852527,-1.0,0.4759505075379903,0.35329391549344,0.8838797238575062,0.9710099071872182,0.014794701727587428,0.11593337097406198,0.2847885555865317,0.7387896263003177,0.4745721488951505,0.0,0.0,1.0
0.39249542844821433,0.6027842309595737,-1.0,0.4519070214427293,0.33266692590476754,0.8946790068257016,0.9851222068361563,0.010147553645230872,0.1063752850359645,0.2653096571012066,0.7325106966216672,0.4484057541153789,0.0,0.0,1.0
0.39982374416881933,0.6197526825253941,-1.0,0.4659318878010691,0.3476105626036049,0.904950401554133,0.9748235389714925,0.014461999890288985,0.09942205945664684,0.25075862028094065,0.7287052138123222,0.46395372979386024,0.0,0.0,1.0
0.397432922349179,0.6166034631927324,-1.0,0.46085050153162355,0.34343562437080344,0.9004932868740883,0.9762609839841923,0.013584402274674973,0.09923781844130675,0.2503685833642382,0.7015494096535233,0.45865045232092533,0.0,0.0,1.0
0.448045441543325,0.6604856462559496,-1.0,0.5180130938795123,0.361929391185036,0.877356832069222,0.9952558481648546,0.008410303541903003,0.12528792542349,0.3032888728980634,0.7529753789160474,0.5127806614266647,0.0,0.0,1.0
0.45311715613764986,0.6575862669589996,-1.0,0.5197128956694096,0.3683022506467074,0.8667210638432297,0.9892415844058791,0.011298306091854227,0.13512314511207624,0.32216401023591645,0.7524482907218333,0.515456028473973,0.0,0.0,1.0
0.452726734045846,0.6609465796456164,-1.0,0.5201213286083248,0.36208559503700244,0.8686263205407494,0.9993312122602283,0.00797330929555276,0.13120368521863224,0.3147111529417903,0.7505728487593275,0.5142162242325374,0.0,0.0,1.0
0.43556425842941165,0.6463150988436348,-1.0,0.5018439545918674,0.35624604105790136,0.8789872001400942,0.987401928674926,0.009498473202965763,0.12241854777305461,0.297672021439936,0.7395793223545797,0.4979208067625685,0.0,0.0,1.0
0.4894993475918577,-1.0,0.6916903518037911,0.3719502672833203,0.3360340578874671,0.4968184091652004,0.9797973139860918,0.038830898065221886,-1.0,-1.0,0.6940145874860546,0.3692006525285481,0.0,0.0,1.0
0.4744045916387802,-1.0,0.6791809827159816,0.36015976935551686,0.3270861767941886,0.5024275123963771,0.9789016110470699,0.03764829019739949,-1.0,-1.0,0.6949965493739325,0.3575144594394186,0.0,0.0,1.0
0.537082972700802,-1.0,0.7603802010129217,0.42233767793861493,0.36354040808649213,0.5009114023756858,0.9775312422004814,0.03753265639576553,-1.0,-1.0,0.7219983780914991,0.4199139848732018,0.0,0.0,1.0
0.5621674034692485,-1.0,0.7214571753182373,0.419532704666947,0.38479220072762,0.4542543207535397,0.9659799128216306,0.052007619846534126,-1.0,-1.0,0.5893866216889738,0.4186919768648969,0.0,0.0,1.0
0.5714881545417567,-1.0,0.7175805866264924,0.4268304402666827,0.3881861319792578,0.45092025458319857,0.965059154522192,0.05141112821589494,-1.0,-1.0,0.5902721865802671,0.42614859854664094,0.0,0.0,1.0
0.5947944335886739,-1.0,0.738549883455407,0.44396059823412815,0.3983568253571681,0.44085813281124825,0.9662246910057877,0.051510135322121675,-1.0,-1.0,0.5847656666344521,0.443185525730387,0.0,0.0,1.0
0.5630088607454857,-1.0,0.7177222609526352,0.41760466094059706,0.383036085569635,0.44982816843229717,0.9642782643334433,0.05161417707847826,-1.0,-1.0,0.6029509536867748,0.4169894705620643,0.0,0.0,1.0
-1.0,0.8207720781925933,0.8073306486713667,0.26913328127815483,0.23067899801438826,-1.0,0.9705493862155978,0.01073010038853553,-1.0,-1.0,0.6826283526784913,0.2672341687676108,0.0,0.0,1.0
-1.0,0.8985087493899968,0.8598163721146017,0.30212024746231003,0.25545412365073994,-1.0,0.9690000558980767,0.013648024578852724,-1.0,-1.0,0.660170242267893,0.30047753225567253,0.0,0.0,1.0
-1.0,0.8302095349856808,0.8217765661186349,0.2777223857288726,0.23991248194051865,-1.0,0.9640716402955407,0.013345492327196978,-1.0,-1.0,0.6831675389725174,0.2764822779178407,0.0,0.0,1.0
-1.0,0.7949999868010726,0.7853448136097148,0.2552765931887801,0.22807717404417568,-1.0,0.9570783931836222,0.015124643991796555,-1.0,-1.0,0.6759967026724425,0.2545751149340056,0.0,0.0,1.0
-1.0,0.8530088699923997,0.7440234261491396,0.2565078983722746,0.2197540992265032,-1.0,0.9825115157058817,0.008724146812050027,-1.0,-1.0,0.7367768658091587,0.25347768055761527,0.0,0.0,1.0
-1.0,0.8850153293237526,0.7754690156003887,0.2727491140609046,0.2272582671868453,-1.0,0.9895004532902862,0.006871350396231102,-1.0,-1.0,0.7402713446469511,0.26904345246922734,0.0,0.0,1.0
-1.0,0.9105676473887305,0.7924942538339992,0.2847258093579194,0.23551664186177076,-1.0,0.9901690034274662,0.007468235838596571,-1.0,-1.0,0.7427836755075563,0.280925404122794,0.0,0.0,1.0
-1.0,0.9574937268182651,0.838731466042435,0.3083788816145114,0.24719574782468925,-1.0,0.9914665996373708,0.005851141059884435,-1.0,-1.0,0.7535568088979272,0.30438083938899596,0.0,0.0,1.0
0.36841123946145377,0.4786959692399668,-1.0,0.37489338699020963,0.40360947301357164,0.7798237591556121,0.8506022706381238,0.08445583850233249,0.2119855707295124,0.4519397141617021,0.6737770722993641,0.38879430520539815,0.0,0.0,1.0
0.3738256737275191,0.49785848521682086,-1.0,0.39111057721184456,0.3455799449130297,0.8043733484373314,0.9208760846025719,0.03761460779948558,0.19666971593028104,0.42834616019442695,0.7517065194520267,0.39607889663354584,0.0,0.0,1.0
0.38309084183956627,0.5078225568416281,-1.0,0.39885278395098805,0.33459034513823915,0.7967054547452923,0.9375376263333779,0.027900647902184883,0.1990313400055861,0.4320513625928055,0.7165122237611756,0.40170843838054276,0.0,0.0,1.0
0.384894479564082,0.5120677793108916,-1.0,0.3968706829238993,0.3632280059079601,0.7869021005483097,0.9030211741577658,0.04680182268386876,0.19668069867899485,0.42836344914574465,0.7110345389704371,0.40435414503929995,0.0,0.0,1.0
0.3702087571918315,0.47660803315355793,-1.0,0.3746531323202595,0.43309284175136176,0.7741502812378787,0.7997600807301364,0.10673449062847407,0.2175458936878134,0.46025643410683115,0.6322505516901387,0.3954382322408423,0.0,0.0,1.0
0.37681818319003607,0.47570316838238547,-1.0,0.3820830079884678,0.41584868326754887,0.7738516235346538,0.8299542694536197,0.08987498192444804,0.22938769309577967,0.4775455983018255,0.6864865693728845,0.39907459587720595,0.0,0.0,1.0
0.3856095966873561,0.48591367964127197,-1.0,0.3935551684785873,0.39164476460150954,0.7770179505995376,0.8741441633565841,0.06724695357354615,0.2304026511517141,0.4790013059858014,0.6995169327621273,0.40489989618864003,0.0,0.0,1.0
0.38039603236588243,0.4815751250956306,-1.0,0.3883656676076641,0.39484459342962264,0.7790797624328027,0.8326974062524899,0.07178627230183054,0.2275988111294216,0.4749699695927898,0.6109837653789685,0.4052498887735429,0.0,0.0,1.0
0.25582384510680484,-1.0,0.2914955496053448,0.14479548321220492,0.23565714551719366,0.404326092663614,0.8382002736740435,0.10068811907864136,-1.0,-1.0,0.7030722082688139,0.15087646448168468,0.0,0.0,1.0
0.25730412916842865,-1.0,0.3030161291730635,0.14915610547180008,0.2182946876620819,0.41579871356737935,0.8754499865045098,0.07782675708124723,-1.0,-1.0,0.6992101780935356,0.1529586237579712,0.0,0.0,1.0
0.26327845906260466,-1.0,0.3009940898359896,0.14991290768214305,0.24746565322369815,0.40520764728739117,0.8491563981803596,0.10796415361806039,-1.0,-1.0,0.65147745007694,0.15547382470710364,0.0,0.0,1.0
0.2574556199822336,-1.0,0.29820032450404627,0.1473902336476665,0.21882799237723546,0.40950902767592595,0.8859545210312909,0.08010430077787314,-1.0,-1.0,0.7032238073704313,0.15046121904196946,0.0,0.0,1.0
0.16556654881625882,-1.0,0.14692438257555446,0.08239533905940295,0.14682993721276946,0.3685569425760707,0.8850653805911595,0.0744570893977988,-1.0,-1.0,0.6598552082310025,0.08374907311285777,0.0,0.0,1.0
0.16730307619409474,-1.0,0.14135100687295082,0.08029311069733917,0.13364241689978404,0.35494252464322346,0.9350605928445921,0.06139589210634985,-1.0,-1.0,0.6795026901943781,0.0793830639181373,0.0,0.0,1.0
0.16107715585596244,-1.0,0.14568691470482237,0.08097783650669708,0.13621744060341642,0.37299319638365164,0.9320652949076011,0.06356688931746574,-1.0,-1.0,0.6651985329122776,0.08020762271985761,0.0,0.0,1.0
0.15462177765541524,-1.0,0.13379861792704023,0.07469517688750076,0.13106739365660178,0.3595323297359208,0.9204299785898407,0.0657802460478894,-1.0,-1.0,0.6315540404526048,0.07432893370903158,0.0,0.0,1.0
-1.0,0.3966932257422394,0.2813169476665515,0.06406991410895548,0.10676087213220656,-1.0,0.8426532888394744,0.05068663344745211,-1.0,-1.0,0.7421509527348655,0.06664096099658905,0.0,0.0,1.0
-1.0,0.35505316013417443,0.2613899423699772,0.05406330710553185,0.09184403593017451,-1.0,0.815368154978743,0.046339393924927225,-1.0,-1.0,0.6344476455998382,0.05728014236986505,0.0,0.0,1.0
-1.0,0.3845221144896437,0.26760839769579686,0.05854405670010211,0.10849018786776984,-1.0,0.7770134922781664,0.06081079056465821,-1.0,-1.0,0.6373154857657746,0.06352662019872458,0.0,0.0,1.0
-1.0,0.3340902209773371,0.24088002703784678,0.04667547600456483,0.08873570789509697,-1.0,0.7900373873974611,0.05358817340641042,-1.0,-1.0,0.6112055821223952,0.05046418508082455,0.0,0.0,1.0
0.4605824591243077,0.6134750042068784,-1.0,0.4952729893687309,0.3696923641673835,0.7977631270581986,0.9740141846141466,0.018441742820108936,0.19205778433061038,0.4210378399019077,0.7654118338579556,0.493471748479905,0.0,0.0,1.0
0.45166395095419926,0.5768882933612391,-1.0,0.47827497146975795,0.40002143972211746,0.7865952872758863,0.9615378599566102,0.04074612010215209,0.22060111457111042,0.4647715642461865,0.766946981407753,0.4783627465519798,0.0,0.0,1.0
0.44026164735487133,0.6086913549844362,-1.0,0.4810138747071896,0.354775527581643,0.8223015814527521,0.979551076505448,0.01421168827121716,0.168380922047495,0.3819418471992142,0.7666986601309134,0.4783330861634287,0.0,0.0,1.0
0.4557186566596099,0.6127985032505825,-1.0,0.4918914048891825,0.35976937405312515,0.8036048126105639,0.9824037455520882,0.013976449876632047,0.18589528190344207,0.4111198933282396,0.7759117555672113,0.48876761085570214,0.0,0.0,1.0
0.33354378847422345,0.44426305489129647,-1.0,0.34581055919274434,0.29540488805539544,0.8065512959854533,0.9623296802513455,0.022592654141113222,0.1990761561564487,0.4321214345870974,0.730955675018695,0.3450926887142221,0.0,0.0,1.0
0.3250266848511533,0.4312056021079984,-1.0,0.3357919394558232,0.2935840720639883,0.8049857320114187,0.957900269706176,0.02531133388551915,0.20189832864937385,0.436516068241656,0.7323916717186916,0.3355301794453507,0.0,0.0,1.0
0.3261079117607509,0.44299559992503,-1.0,0.3395699441407892,0.28623610496268714,0.8121626147700058,0.968889895722119,0.019073440182850177,0.1882988918533901,0.41500925885441564,0.7316704131727811,0.33806317662761376,0.0,0.0,1.0
0.33197472257982735,0.45082278757677574,-1.0,0.34593669289446816,0.2882778236441992,0.8116789376350306,0.9716745480855775,0.017990306938478334,0.1879909825276469,0.41451252744408595,0.7653336734190381,0.3441257600474566,0.0,0.0,1.0
0.6842132487645156,-1.0,0.8180882945329424,0.5329148897831701,0.4461241609750811,0.4326583432982291,0.9728713089588141,0.05048684150841712,-1.0,-1.0,0.7997662887822514,0.5313777250481981,0.0,0.0,1.0
0.6857989979306036,-1.0,0.8106369233723978,0.5317136164334194,0.4530571233464611,0.42894615687518106,0.965107010251947,0.05491070192674383,-1.0,-1.0,0.7433108818369505,0.5314845024469821,0.0,0.0,1.0
0.6930891684822651,-1.0,0.7915708764477658,0.5228061745450178,0.4521467145449698,0.4079060853131448,0.9703408872250456,0.057240711225461455,-1.0,-1.0,0.7385437000733002,0.5216669138365713,0.0,0.0,1.0
0.7366233695245754,-1.0,0.8326526896297137,0.5688930266082047,0.48973225610100257,0.40609086860629645,0.9647427933164976,0.06464715674725799,-1.0,-1.0,0.7386489020725167,0.5688921844876168,0.0,0.0,1.0
0.34024384068699515,-1.0,0.36249833195940834,0.19449216169139288,0.24551543548870505,0.3819400453673068,0.9306771112304397,0.06528167147840391,-1.0,-1.0,0.6180119765688523,0.19538484354145036,0.0,0.0,1.0
0.36648998047973375,-1.0,0.4080681408611954,0.21604901195266984,0.2705382630073583,0.3886684746888676,0.914063804346462,0.07176022360813297,-1.0,-1.0,0.6170842429652981,0.21862079193237427,0.0,0.0,1.0
0.36789489639436773,-1.0,0.39142140753941884,0.21303982221154422,0.2654529154358739,0.3786003773895274,0.9251401749443078,0.06942954884027794,-1.0,-1.0,0.6045224895607577,0.21464629986652822,0.0,0.0,1.0
0.3552713605400886,-1.0,0.3753423692287355,0.20309327887560813,0.2473362518638206,0.37649174824575354,0.9485921709056484,0.060570538988548556,-1.0,-1.0,0.6119945028514675,0.2027050274358594,0.0,0.0,1.0
-1.0,0.32705407412633947,0.26308722823409686,0.05248963901735838,0.06373967987560705,-1.0,0.9440387030080273,0.01466497496054342,-1.0,-1.0,0.690948704056652,0.05090315883138068,0.0,0.0,1.0
-1.0,0.31278661526750795,0.2776652794388899,0.051156225599135074,0.07177715278132776,-1.0,0.9123086252408954,0.02577030563599539,-1.0,-1.0,0.6587606452946166,0.0506777398783924,0.0,0.0,1.0
-1.0,0.369827099867693,0.29991706564534765,0.06389572947324164,0.07667949830629092,-1.0,0.9432120660951537,0.01592604920853591,-1.0,-1.0,0.7296863691809679,0.06245884621088536,0.0,0.0,1.0
-1.0,0.3594650022834144,0.2915839713458686,0.06146915730674514,0.07033343987861643,-1.0,0.9597874648558733,0.011647723606865168,-1.0,-1.0,0.7395309651888009,0.05938009787928221,0.0,0.0,1.0
-1.0,0.7618285319736853,0.49524530485546364,0.1737401645744489,0.1756126978505946,-1.0,0.9747078998205536,0.018959607262553385,-1.0,-1.0,0.7178798091206091,0.17128281180483462,0.0,0.0,1.0
-1.0,0.7347057652601634,0.46773523113742294,0.1615652591747252,0.16431069551356367,-1.0,0.9795487350682399,0.017359870543004335,-1.0,-1.0,0.7263511159351954,0.15877205991398485,0.0,0.0,1.0
-1.0,0.7337872093982092,0.4700280230819403,0.1626403988227521,0.1657544080325666,-1.0,0.9764911237027509,0.017872693119283106,-1.0,-1.0,0.7194759381633777,0.16004745662168174,0.0,0.0,1.0
-1.0,0.7381703271020821,0.4779138954328736,0.16603399603579794,0.1697731443319436,-1.0,0.9732552968133676,0.019038103355508512,-1.0,-1.0,0.7072705048185652,0.1636600919472045,0.0,0.0,1.0
0.552728947304,0.6773809891866778,-1.0,0.6045408132620578,0.429725710536079,0.7710172803347413,0.9676942964139972,0.022247923481712145,0.2492596886091536,0.5053264095124943,0.7759954418871657,0.6041405902417322,0.0,0.0,1.0
0.5690365519584148,0.6874034940290066,-1.0,0.6168178268965103,0.4312341238117624,0.7541341951321832,0.9754108335506482,0.020160397932945245,0.26015251416422625,0.5199338323881881,0.8073433642606553,0.6149784962183005,0.0,0.0,1.0
0.5638911459278229,0.6817488050832066,-1.0,0.6126193765391315,0.44866128280726314,0.7588884063960637,0.9501846750046612,0.02997105098767036,0.25945722940004945,0.5190140847322984,0.7769749861474511,0.615619160611004,0.0,0.0,1.0
0.5894159647676129,0.6923600268291688,-1.0,0.6251366448435342,0.485907622301892,0.7231229389298985,0.9179874642326395,0.046336051784580584,0.2818110666574267,0.5477556210128487,0.8051737603358864,0.6346433338276731,0.0,0.0,1.0
0.5107960050019633,0.6225909440772184,-1.0,0.5439605982341281,0.43518816042884256,0.7652897243571322,0.9188200788567404,0.04094938430047046,0.2528039432357725,0.5101261161617878,0.7368518396582593,0.5518789856147116,0.0,0.0,1.0
0.5146765004632752,0.6207488212351147,-1.0,0.5431917832902877,0.7159886150746713,0.754800032991376,0.7918164022296459,0.233390817558705,0.2603899919899857,0.5202475872124777,0.6964521353771633,0.5744030846804093,0.0,0.0,1.0
0.5226698834920787,0.6331914277127633,-1.0,0.5620998258153643,0.7850724448578095,0.7691709591861984,0.7952938224895361,0.2785764324875152,0.25733845902663255,0.516200778574825,0.6966039717755403,0.5936764051609076,0.0,0.0,1.0
0.5742766083093089,0.6923314813523089,-1.0,0.6276533125112619,0.5457089659104459,0.7595586714877822,0.9185409105173101,0.07890251622141012,0.26175605242709743,0.5220485816871419,0.7924593807344655,0.6370932819219932,0.0,0.0,1.0
0.28330693631752074,-1.0,0.2345227034354777,0.13575590125533066,0.22768437313792836,0.3193140061036395,0.8224972219362408,0.10202206949074827,-1.0,-1.0,0.7365966415964911,0.14245291413317512,0.0,0.0,1.0
0.2838080632347975,-1.0,0.23508484870404162,0.13612829599375337,0.23820536918447086,0.3195440102798875,0.8439460601745363,0.11346590321424604,-1.0,-1.0,0.6494458502889915,0.14149191754411983,0.0,0.0,1.0
0.22514376956092647,-1.0,0.19988432840009035,0.08766292269805993,0.6184677323375258,0.2639786979870265,0.09570414824274875,0.9999999999999999,-1.0,-1.0,0.2770032461098313,0.13695387809580306,0.0,0.0,1.0
0.29244551276999636,-1.0,0.23210469932243255,0.13485494624301758,0.2285679816728394,0.2998717004541637,0.7833011093483311,0.10405273025760736,-1.0,-1.0,0.6620545662984896,0.14400711849325226,0.0,0.0,1.0
0.29348289369419284,-1.0,0.22605042907616119,0.13708931467355395,0.2971721055089258,0.3048117386103953,0.6949712626082007,0.18385043053110195,-1.0,-1.0,0.6606130159751455,0.15227643482129616,0.0,0.0,1.0
0.5340140052293254,-1.0,0.4908057602586056,0.29197549402366507,0.4139206687422964,0.28549979550122156,0.7334818393017462,0.14420982461042736,-1.0,-1.0,0.7139882685667407,0.3159661871570517,0.0,0.0,1.0
0.5243117186318442,-1.0,0.48071801196998404,0.29515886840050454,0.40481658663649356,0.30381311215409607,0.7330377843301306,0.1335732875654176,-1.0,-1.0,0.6860358425898576,0.31943645261752923,0.0,0.0,1.0
0.5328089532328493,-1.0,0.47983759832086,0.3096762568322422,0.4661642436271226,0.31712650564238926,0.7793999246909058,0.17873484099022213,-1.0,-1.0,0.7105228848258136,0.32943200355924657,0.0,0.0,1.0
0.5435465248661231,-1.0,0.5426439721689764,0.32343684305363685,0.4782583550106375,0.3255251871680262,0.6271431318856413,0.17891888015761903,-1.0,-1.0,0.6275623801157453,0.36366009194720444,0.0,0.0,1.0
-1.0,0.926143008096401,0.7449120085204137,0.26518709832422366,0.3402357943148234,-1.0,0.7302618361190327,0.09807919150772809,-1.0,-1.0,0.5354171280600573,0.2875515349251075,0.0,0.0,1.0
-1.0,0.8796520011072781,0.5603437847248638,0.21857769235389513,0.40727790603038294,-1.0,0.7425477188927645,0.2075577774503788,-1.0,-1.0,0.5846551210507147,0.23631617974195457,0.0,0.0,1.0
-1.0,0.8562498106848762,0.6583422607281513,0.23140729172923297,0.3993698350217315,-1.0,0.6133874031929119,0.18447753943259626,-1.0,-1.0,0.4121679571298733,0.2630461219041969,0.0,0.0,1.0
-1.0,0.8795507049323406,0.5964694907581198,0.2226680281097964,0.38251388230586825,-1.0,0.7199904586565631,0.17565522955549123,-1.0,-1.0,0.6110431053786178,0.24282960106777396,0.0,0.0,1.0
-1.0,0.8983406979619648,0.6201700091913713,0.23502913087873145,0.3481928691835039,-1.0,0.7490265673700396,0.12879138836242537,-1.0,-1.0,0.5753943629809106,0.25329971822630876,0.0,0.0,1.0
0.37596364757016115,0.47398999234954364,-1.0,0.38453360562195926,0.30852770799540885,0.7822132712100578,0.9819876975263111,0.01690102410905761,0.2302201725949251,0.47873988472987206,0.808807946911547,0.38150971377725046,0.0,0.0,1.0
0.3814092686556703,0.4689678675915818,-1.0,0.3867739804192444,0.31166283537616635,0.7724303914943618,0.9772698449444239,0.018042883776014623,0.2456172564648882,0.5003458297222121,0.7886280252821503,0.38435117900044485,0.0,0.0,1.0
0.38447211613300875,0.473932990880078,-1.0,0.38921256531923837,0.3177879927253112,0.7698114029874461,0.9821961495674643,0.020935697617637056,0.2440723907266522,0.49821858259905216,0.8105163736954408,0.38616046270206134,0.0,0.0,1.0
0.37776820748557444,0.4732602482624283,-1.0,0.38529040783230223,0.3112857319805039,0.7789881639851799,0.9894090697470377,0.018316492360922143,0.2340897527215653,0.48425555257714903,0.8120707375133798,0.3813258193682337,0.0,0.0,1.0
0.3949751159361629,0.4936184528342593,-1.0,0.40571205477806477,0.33006510416006374,0.7798049559326203,0.9772535581576549,0.02279626992785938,0.2354921991225165,0.48624020114693556,0.7737840611986784,0.4033100993623016,0.0,0.0,1.0
0.41327918004821546,0.5118326146927505,-1.0,0.42610967625683227,0.3346818450871163,0.7766015032615639,0.9771225007769222,0.018936245454252043,0.24123749940269157,0.4942917816944017,0.7770090060291315,0.4237461070740026,0.0,0.0,1.0
0.4283884395490453,0.5300676263823023,-1.0,0.44385848999939936,0.3424337158506602,0.7753312195992716,0.9820478692879142,0.017969111937735288,0.24186085249133926,0.495157820516793,0.7874572899583119,0.4408067625685896,0.0,0.0,1.0
0.42903942248717236,0.5260893354411647,-1.0,0.4418823953390594,0.3365941627157175,0.7693949236568811,0.9812162327460321,0.015235304960599244,0.24779912851728736,0.5033351430264918,0.7906668474999681,0.4389500222452914,0.0,0.0,1.0
0.3268588266579567,-1.0,0.26531953422071014,0.1629827617274311,0.2221572228721929,0.32060579081087975,0.9370719436059076,0.0689578741069877,-1.0,-1.0,0.7166353447962768,0.1630016313213703,0.0,0.0,1.0
0.3184072824241481,-1.0,0.2752712202823759,0.16325905459787377,0.21691567513234258,0.3364982113459219,0.9616689422809785,0.06364491805733177,-1.0,-1.0,0.7453624926903881,0.16164318552573037,0.0,0.0,1.0
0.3305839748708011,-1.0,0.27280264491999023,0.16587783050033034,0.23063650000699823,0.32204965015056203,0.9391759690606292,0.07470256287649168,-1.0,-1.0,0.7328365436588122,0.16578970784517277,0.0,0.0,1.0
0.34081710808312055,-1.0,0.2646332992034561,0.16928344044687366,0.24975507371077013,0.31356995378411306,0.944262298820556,0.09064454047790732,-1.0,-1.0,0.7590395232369636,0.16888625240990657,0.0,0.0,1.0
0.5568597756762259,-1.0,0.5561204930166779,0.35164274130578416,0.35052019161876813,0.35320706462724955,0.9718923887178148,0.057338405870752895,-1.0,-1.0,0.7966970194588194,0.34982055464926587,0.0,0.0,1.0
0.5752164046694384,-1.0,0.5737520873891142,0.367787855126434,0.3679741495762404,0.35318034157312045,0.970560908108399,0.06226061314680678,-1.0,-1.0,0.7815022554565485,0.36616936081862667,0.0,0.0,1.0
0.5825177253474061,-1.0,0.5840893246649266,0.3732716679680461,0.3704308731411571,0.35160354156123247,0.9689919478280129,0.06151373273487998,-1.0,-1.0,0.8231607737382178,0.371864155420436,0.0,0.0,1.0
0.5948506033978878,-1.0,0.5921470519642971,0.3834524596071836,0.3719660866834207,0.35025374105346224,0.97397583816652,0.05812527570039824,-1.0,-1.0,0.815002010187547,0.38144446092243806,0.0,0.0,1.0
-1.0,0.5920861200034844,0.36928498114958247,0.1095681422307646,0.12387562871895016,-1.0,0.9604717600302966,0.019895951162640424,-1.0,-1.0,0.8008303842733515,0.10772653121755894,0.0,0.0,1.0
-1.0,0.6349622316048451,0.3883403027291015,0.11932848819748933,0.1329150103750392,-1.0,0.9640768151737737,0.02032739770854672,-1.0,-1.0,0.7864154379697668,0.11734836126353253,0.0,0.0,1.0
-1.0,0.6312569571210696,0.3919467000233215,0.12165295212925702,0.13866306240997947,-1.0,0.9485150006603003,0.023850265206278698,-1.0,-1.0,0.7719949296324544,0.1205338869939196,0.0,0.0,1.0
-1.0,0.624752346735733,0.386071143957827,0.11950267283320319,0.13533383237547217,-1.0,0.9520425572900773,0.02247404271100062,-1.0,-1.0,0.778184838058033,0.11817292006525283,0.0,0.0,1.0
-1.0,0.5917246931036857,0.3344549217486304,0.10555588924259714,0.12738785934188693,-1.0,0.9449688286707958,0.026926228040676903,-1.0,-1.0,0.6998732642517873,0.10446982055464925,0.0,0.0,1.0
-1.0,0.638870814312523,0.375298096001816,0.12272208541053516,0.14377520786905204,-1.0,0.9390637111237354,0.027828836139428825,-1.0,-1.0,0.6743563846987504,0.12213554797567848,0.0,0.0,1.0
-1.0,0.6367389414576563,0.3762346929994675,0.1213946783590606,0.1427732991954254,-1.0,0.9406374359370195,0.02799287118213878,-1.0,-1.0,0.6967019285184246,0.12070591724751593,0.0,0.0,1.0
-1.0,0.632820962903363,0.3466043682085806,0.11441528019700882,0.13495672851935955,-1.0,0.9422232296015225,0.026448139707101526,-1.0,-1.0,0.6811145234069187,0.11356369568441345,0.0,0.0,1.0
0.3686140376233766,0.4796078137829105,-1.0,0.3808456964382245,0.45864897421539363,0.7940310641872352,0.7505197091033629,0.12319234865279466,0.21115510256072412,0.4506864055810085,0.6940805888230863,0.40892777695387805,0.0,0.0,1.0
0.37192780486038196,0.48420202484073926,-1.0,0.38026908523034414,0.40621129621636753,0.7831575364650736,0.8003904228155632,0.08371515765741502,0.21066743446308367,0.4499490733560054,0.6646638541200429,0.40126353255227637,0.0,0.0,1.0
0.38925853839784924,0.4914224197696486,-1.0,0.39281037900174187,0.47911975949164953,0.7652318636477553,0.7263716682668426,0.13249313130815338,0.2292005687981551,0.4772767706785128,0.5987047782837078,0.42529437935636955,0.0,0.0,1.0
0.3693573234867937,0.4874009079340811,-1.0,0.382785752898072,0.3952216956741601,0.7967090468554539,0.8204415503889821,0.07461371447519946,0.20253748026258767,0.4375064567246043,0.6852848160708578,0.40112116268723114,0.0,0.0,1.0
0.4299366303949425,0.5842877462813592,-1.0,0.4645804552825995,0.4312341241954709,0.8155496944727856,0.8700795160331452,0.06472546409592181,0.18039024140230575,0.4021092159652655,0.7277019895912475,0.4787364674477235,0.0,0.0,1.0
0.4321513137531527,0.5634547382605719,-1.0,0.45178088774100544,0.4262781798256642,0.7823621110473549,0.8952250132001001,0.0664214184201293,0.20745135832117367,0.44506109240120484,0.7431471992555561,0.4616639477977161,0.0,0.0,1.0
0.4368885245582789,0.5673503457514959,-1.0,0.45723466874887375,0.4792491618491689,0.7814768887350623,0.8420837079697852,0.09980166859472397,0.20993493867457036,0.44883967172624706,0.7100937300993448,0.47557467002817727,0.0,0.0,1.0
0.4354701949578626,0.5847485901867719,-1.0,0.4653312511261938,0.4631363149336938,0.8022629434006203,0.8582694516539497,0.08530766454197566,0.18793366313699078,0.4144200087837633,0.6969382879333812,0.48139403826190114,0.0,0.0,1.0
